Dataset,TargetProperty,StratSeed,RequestedBins,StratifiedKFoldSeconds,RandomTargetEmd,LabelTargetEmd,StratifiedKFoldTargetEmd,RandomToStratifiedKFoldRatio,LabelToStratifiedKFoldRatio,DegreeEmd,NeighHetEmd,PageRankEmd,EigCentralityEmd,ClusteringEmd
Cora,PageRank,2,200,0.001170957984868437,1.66699110775385e-05,2.2586675250915984e-05,1.0477724650593691e-05,1.5909857944772337,2.1556851324238773,0.17967313940334112,0.007329131412300287,1.0477724650593691e-05,0.000838737540737521,0.013560799963217135
Cora,Eigenvector Centrality,2,200,0.0012092500110156834,0.0008027274574307344,0.0007339245870973372,0.0005466449823792472,1.4684621341202109,1.3425982324084713,0.2754578940984581,0.009840119609308143,2.170344988579037e-05,0.0005466449823792472,0.007872785052898412
Cora,Clustering Coefficient,2,200,0.0011454169871285558,0.010381056564755062,0.00902135762287154,0.005095589847969018,2.0372629812214393,1.770424600886439,0.20981817689425603,0.01108193212602371,1.5443095777479383e-05,0.0009192841276153654,0.005095589847969018
Cora,Degree,2,250,0.0012736250064335763,0.22191878311971394,0.2880084787518428,0.1468334381015103,1.5113640733951548,1.9614638360012657,0.1468334381015103,0.010664524236017955,1.3562943191945389e-05,0.0006845795870833152,0.014411657799536636
Cora,Neighborhood Heterogeneity,2,250,0.0012388750037644058,0.00908160894129743,0.01513166615556232,0.0035861215752875054,2.5324319743870767,4.219507297197304,0.28625839293556565,0.0035861215752875054,2.0506684273582553e-05,0.0008787205777923605,0.01266993034900448
Cora,PageRank,2,250,0.0013263330038171262,1.66699110775385e-05,2.2586675250915984e-05,1.0048527978891628e-05,1.6589406042910997,2.247759602039476,0.174294630309546,0.016100073004913805,1.0048527978891628e-05,0.0009603517700177599,0.008521426011705132
Cora,Eigenvector Centrality,2,250,0.0013426249788608402,0.0008027274574307344,0.0007339245870973372,0.0004059389858796842,1.9774583997917703,1.8079677306846902,0.23005450762917068,0.00853821804935283,1.6786040168419133e-05,0.0004059389858796842,0.006260550467452798
Cora,Clustering Coefficient,2,250,0.00125029101036489,0.010381056564755062,0.00902135762287154,0.0017003886401726752,6.105108161449997,5.305468061675251,0.2051634936196612,0.009963624369326678,1.5162310098736231e-05,0.0008108554073141038,0.0017003886401726752
Cora,Degree,3,100,0.0009071250096894801,0.33609025691001554,0.23781076657532427,0.18540717386084618,1.8127144161221165,1.2826405884046785,0.18540717386084618,0.01209074390791323,1.6268803288564163e-05,0.0005980047639403748,0.007984223453232802
Cora,Neighborhood Heterogeneity,3,100,0.0008114999800454825,0.009094417088835563,0.012022368079523789,0.002427629569929479,3.7462128495575002,4.952307480697325,0.22544204059241024,0.002427629569929479,1.709718829487284e-05,0.0007534784270131316,0.009033362112246784
Cora,PageRank,3,100,0.0008695409924257547,2.4507559756539373e-05,1.7364371710429918e-05,1.2583518032089103e-05,1.9475920560564137,1.379929815028612,0.1973175309612347,0.007580947160991967,1.2583518032089103e-05,0.001016013419859653,0.01097102538249992
