Dataset,TargetProperty,StratSeed,HyperparamName,Population,Generations,EvolutionSeconds,RandomTargetEmd,LabelTargetEmd,WdesTargetEmd,RandomToWdesRatio,LabelToWdesRatio,DegreeEmd,NeighHetEmd,PageRankEmd,EigCentralityEmd,ClusteringEmd
Cora,Neighborhood Heterogeneity,14,pop50_gen20,50,20,1.3523894170066342,0.015521927828171491,0.011980955488645932,0.003409405611302299,4.552678559780555,3.514089215119681,0.3030917978903487,0.003409405611302299,2.0407790646081368e-05,0.0007217831897926592,0.015136807862277038
Cora,PageRank,14,pop50_gen20,50,20,1.5627471669577062,2.40534439957878e-05,1.764970737045806e-05,1.1994134936019183e-05,2.005433832793869,1.4715281647745029,0.18358855793867246,0.008304951287399323,1.1994134936019183e-05,0.0009605853879380164,0.015582549209690285
Cora,Eigenvector Centrality,14,pop50_gen20,50,20,7.0270015419228,0.0008990572416929038,0.0008232701027149905,0.0004997924062043909,1.7988613482959424,1.6472241124414222,0.30357834048474663,0.008672445793909965,2.1767240278870927e-05,0.0004997924062043909,0.011834055902704938
Cora,Clustering Coefficient,14,pop50_gen20,50,20,1.5347098340280354,0.012789612269641277,0.014365672123839029,0.003577587702666795,3.5749262722777364,4.015463300349174,0.2999711623460558,0.016717436664140353,2.2384350723925814e-05,0.0007014873860194702,0.003577587702666795
Cora,Degree,14,pop100_gen50,100,50,7.732032791944221,0.3503461188460132,0.2295697684586136,0.14345379160139718,2.442222787805359,1.6003046409292516,0.14345379160139718,0.009729826035149849,1.3193800686364193e-05,0.0009381945943086712,0.011117866286255922
Cora,Neighborhood Heterogeneity,14,pop100_gen50,100,50,6.547736292006448,0.015521927828171491,0.011980955488645932,0.0024184127015357904,6.418229534733437,4.954057461341292,0.2788452661035992,0.0024184127015357904,2.128882901211694e-05,0.0008405514601995536,0.01096561521669268
Cora,PageRank,14,pop100_gen50,100,50,8.2733712089248,2.40534439957878e-05,1.764970737045806e-05,1.0698158108738516e-05,2.248372453585292,1.649789355425711,0.18621880828604043,0.011430458226322871,1.0698158108738516e-05,0.0006769594749046258,0.022135857611034704
Cora,Eigenvector Centrality,14,pop100_gen50,100,50,8.030205707997084,0.0008990572416929038,0.0008232701027149905,0.0004725537851987853,1.902550079700885,1.7421722743553356,0.27378944897714386,0.006921685108197924,2.03135770634733e-05,0.0004725537851987853,0.008537996984387718
Cora,Clustering Coefficient,14,pop100_gen50,100,50,7.259296625037678,0.012789612269641277,0.014365672123839029,0.0022779149198847008,5.614613679376856,6.306500738212893,0.2796833796267527,0.009435399373473992,2.0610227112461132e-05,0.0008830561393663623,0.0022779149198847008
Cora,Degree,14,pop200_gen50,200,50,15.050716541940346,0.3503461188460132,0.2295697684586136,0.13554609039020113,2.584701025588122,1.6936657324290454,0.13554609039020113,0.010074877719132172,1.4282570417576153e-05,0.0007844997196728353,0.008994745357359443
