Dataset,StratificationType,Fold_Seed,Fold,Model,Init_Seed,Stopped_Epoch,Best_Epoch,Best_Val_Loss,Best_Val_Accuracy,Test_Loss,Test_Accuracy,Stopped_Early,Early_Stopping_Patience
syn-cora-h0.00-r1,RandomKFold,1,5,GCN,101,108,8,1.5439167022705078,0.2751677930355072,1.469584345817566,0.39261746406555176,True,100
syn-cora-h0.00-r1,LabelStratifiedKFold,1,2,GCN,100,109,9,1.4869223833084106,0.3523489832878113,1.4808107614517212,0.3087248206138611,True,100
syn-cora-h0.00-r1,LabelStratifiedKFold,1,1,GCN,101,111,11,1.4558907747268677,0.3557046949863434,1.481224775314331,0.3657718002796173,True,100
syn-cora-h0.00-r1,LabelStratifiedKFold,1,2,GCN,101,111,11,1.47637939453125,0.34899330139160156,1.4815423488616943,0.33892616629600525,True,100
syn-cora-h0.00-r1,LabelStratifiedKFold,1,1,GCN,100,111,11,1.4483872652053833,0.3691275119781494,1.4773999452590942,0.3590604066848755,True,100
syn-cora-h0.00-r1,LabelStratifiedKFold,1,3,GCN,100,110,10,1.4652539491653442,0.3657718002796173,1.4475985765457153,0.39261746406555176,True,100
syn-cora-h0.00-r1,LabelStratifiedKFold,1,4,GCN,100,108,8,1.5276100635528564,0.29865771532058716,1.4917664527893066,0.3624161183834076,True,100
syn-cora-h0.00-r1,LabelStratifiedKFold,1,4,GCN,101,109,9,1.525039792060852,0.3154362440109253,1.4952588081359863,0.3624161183834076,True,100
syn-cora-h0.00-r1,LabelStratifiedKFold,1,3,GCN,101,112,12,1.4523946046829224,0.3724832236766815,1.4222379922866821,0.38590604066848755,True,100
syn-cora-h0.00-r1,LabelStratifiedKFold,1,5,GCN,101,110,10,1.4477143287658691,0.38255032896995544,1.493260383605957,0.37919461727142334,True,100
syn-cora-h0.00-r1,LabelStratifiedKFold,1,5,GCN,100,111,11,1.455810308456421,0.3557046949863434,1.5072842836380005,0.33557048439979553,True,100
syn-cora-h0.00-r1,StratifiedKFoldDynamic_Degree_b300,1,2,GCN,100,109,9,1.478955626487732,0.3255033493041992,1.477284550666809,0.39261746406555176,True,100
syn-cora-h0.00-r1,StratifiedKFoldDynamic_Degree_b300,1,1,GCN,101,110,10,1.4965850114822388,0.34899330139160156,1.4795347452163696,0.34899330139160156,True,100
syn-cora-h0.00-r1,StratifiedKFoldDynamic_Degree_b300,1,1,GCN,100,110,10,1.4868251085281372,0.34563758969306946,1.4728248119354248,0.30536913871765137,True,100
syn-cora-h0.00-r1,StratifiedKFoldDynamic_Degree_b300,1,2,GCN,101,110,10,1.478987216949463,0.33892616629600525,1.4736425876617432,0.39261746406555176,True,100
syn-cora-h0.00-r1,StratifiedKFoldDynamic_Degree_b300,1,3,GCN,100,109,9,1.5021305084228516,0.3724832236766815,1.5002270936965942,0.30536913871765137,True,100
syn-cora-h0.00-r1,StratifiedKFoldDynamic_Degree_b300,1,3,GCN,101,110,10,1.4772493839263916,0.3724832236766815,1.494145393371582,0.3187919557094574,True,100
syn-cora-h0.00-r1,StratifiedKFoldDynamic_Degree_b300,1,4,GCN,100,110,10,1.4862632751464844,0.3758389353752136,1.4938080310821533,0.3758389353752136,True,100
syn-cora-h0.00-r1,StratifiedKFoldDynamic_Degree_b300,1,4,GCN,101,112,12,1.483086347579956,0.38590604066848755,1.478664755821228,0.37919461727142334,True,100
